2269.102	24.4755
2370	3.4965
2377.67219	3.4965
2388.8317	4.662
2399.2938	5.82751
2407.6635	8.15851
2416.0331	19.8135
2424.7515	35.5478
2433.4699	61.1888
2439.7472	88.5781
2447.4194	123.543
2454.7428	161.422
2461.3688	203.38
2467.9948	244.755
2473.923	278.555
2479.154	314.103
2484.037	344.406
2490.314	375.291
2496.94	403.263
2503.566	429.487
2511.935	453.963
2523.793	473.776
2535.998	480.769
2548.901	479.021
2559.364	467.949
2569.826	453.38
2579.59	437.063
2588.309	422.494
2596.678	403.263
2607.489	382.867
2615.51	361.888
2626.321	340.909
2633.993	319.93
2644.106	298.951
2652.825	277.389
2661.543	254.662
2670.959	233.683
2679.329	209.79
2687.001	188.228
2693.627	167.249
2700.602	148.019
2707.925	125.291
2715.597	100.233
2723.618	80.4196
2731.29	63.5198
2738.265	47.7855
2746.635	35.5478
2758.143	23.8928
2769.303	16.8998
2784.298	12.8205
2798.248	16.8998
2811.848	24.4755
2825.798	30.8858
2840.096	39.0443
2851.953	45.4545
2863.461	48.3683
2874.969	46.62
2885.432	44.8718
2897.986	42.5408
2912.633	36.1305
2926.582	33.2168
2940.532	30.8858
2953.435	27.3893
2967.036	25.0583
2984.821	24.4755
2998.771	22.7273
3012.023	23.31
3025.972	25.641
3044.106	24.4755
3059.102	24.4755
3160	3.4965
3167.67219	3.4965
3178.8317	4.662
3189.2938	5.82751
3197.6635	8.15851
3206.0331	19.8135
3214.7515	35.5478
3223.4699	61.1888
3229.7472	88.5781
3237.4194	123.543
3244.7428	161.422
3251.3688	203.38
3257.9948	244.755
3263.923	278.555
3269.154	314.103
3274.037	344.406
3280.314	375.291
3286.94	403.263
3293.566	429.487
3301.935	453.963
3313.793	473.776
3325.998	480.769
3338.901	479.021
3349.364	467.949
3359.826	453.38
3369.59	437.063
3378.309	422.494
3386.678	403.263
3397.489	382.867
3405.51	361.888
3416.321	340.909
3423.993	319.93
3434.106	298.951
3442.825	277.389
3451.543	254.662
3460.959	233.683
3469.329	209.79
3477.001	188.228
3483.627	167.249
3490.602	148.019
3497.925	125.291
3505.597	100.233
3513.618	80.4196
3521.29	63.5198
3528.265	47.7855
3536.635	35.5478
3548.143	23.8928
3559.303	16.8998
3574.298	12.8205
3588.248	16.8998
3601.848	24.4755
3615.798	30.8858
3630.096	39.0443
3641.953	45.4545
3653.461	48.3683
3664.969	46.62
3675.432	44.8718
3687.986	42.5408
3702.633	36.1305
3716.582	33.2168
3730.532	30.8858
3743.435	27.3893
3757.036	25.0583
3774.821	24.4755
3788.771	22.7273
3802.023	23.31
3815.972	25.641
3834.106	24.4755
3849.102	24.4755
3950	3.4965

