Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
0.5512045376,0.0026261437,0,74,112,113,
0.5566548965,0.0016363303,0,74,256,257,
0.000700753,0.0000948,1,63,,,
0.0928844185,0.0021374626,0,63,194,195,
0.000267212,0.0000751,1,58,,,
6.1808438472,0.0026736658,0,58,114,115,
0.0002943619,0.0000623,1,82,,,
9.8942964609,0.0041428076,0,82,108,109,
16.5757246375,0.0028979152,0,62,146,147,
6.4373352888,0.0030287024,0,62,132,133,
22.9233185296,0.0028352009,0,105,142,143,
20.4694077836,0.0034052547,0,105,148,149,
8.324604219,0.000923759,1,90,,,
27.4473460119,0.0020570062,0,90,188,189,
32.6178255228,0.0020352925,0,98,120,121,
11.3623451334,0.0019436132,0,98,178,179,
1.6358561145,0.0015045341,0,103,244,245,
16.9268193229,0.0023987991,0,103,126,127,
8.4216934777,0.0018159576,0,79,168,169,
1.8928802923,0.0016466297,0,79,172,173,
0.1855708214,0.0033580898,0,78,124,125,
20.1068891402,0.0010577571,1,78,,,
0.0000234,0.0000387,1,112,,,
4.4578979679,0.0020352519,0,112,204,205,
13.1104602586,0.0008947571,1,49,,,
7.1795735271,0.0025949018,0,49,202,203,
22.6882788672,0.0010905565,1,118,,,
13.7715951389,0.0032758543,0,118,144,145,
0.2504077091,0.0014155484,0,115,274,275,
8.2185085884,0.0021179536,0,115,166,167,
4.6205261334,0.002425765,0,86,138,139,
14.2339683117,0.0011664849,0,86,504,505,
19.1391336475,0.0012195171,1,72,,,
0.2464170086,0.0022532104,0,72,186,187,
25.2379202965,0.0028634413,0,107,212,213,
0.1888009925,0.0013427876,0,107,190,191,
31.0919957135,0.0023884666,0,93,174,175,
26.7408967097,0.0013659807,0,93,180,181,
0.0004175121,0.0000776,1,75,,,
2.7107287707,0.0014304048,0,75,260,261,
4.1614137133,0.0020790483,0,128,350,351,
0.0957731922,0.0015377389,0,128,248,249,
27.5278057732,0.002269744,0,84,210,211,
2.7330844731,0.0020226271,0,84,150,151,
0.0114838515,0.00016733,1,108,,,
0.0299879443,0.002834241,0,108,220,221,
44.0072823573,0.0021661003,0,125,160,161,
5.9582762013,0.0027479178,0,125,176,177,
0.0000844,0.0000518,1,106,,,
5.5459852334,0.0028978657,0,106,184,185,
0.6330283265,0.0031918192,0,109,196,197,
22.454336765,0.0015918356,0,109,258,259,
4.3779523925,0.0013930528,0,141,218,219,
12.431249058,0.0016557708,0,141,406,407,
1.8796329562,0.0014725104,0,95,496,497,
13.6583809221,0.001080418,1,95,,,
0.9869686661,0.0021332142,0,53,292,293,
0.5262963864,0.0012928379,0,53,372,373,
10.0952137685,0.0023589178,0,73,238,239,
11.3091601547,0.0019728039,0,73,164,165,
0.0006957825,0.0000781,1,69,,,
7.8714935691,0.0019224046,0,69,170,171,
0.0017390907,0.0001412327,1,144,,,
0.6768815035,0.0021651594,0,144,322,323,
20.1289060638,0.0017596775,0,61,246,247,
17.1107664194,0.0023723091,0,61,214,215,
3.9621431064,0.0012103204,0,157,418,419,
13.9682226303,0.0017155626,0,157,498,499,
5.4108586703,0.0018163047,0,127,476,477,
12.179425511,0.0013409237,1,127,,,
18.6385533644,0.0016085317,0,116,298,299,
15.9325681704,0.0010620388,1,116,,,
21.4511937985,0.0018256892,0,159,488,489,
7.6503183414,0.0008261465,1,159,,,
24.0911528206,0.0011286057,1,117,,,
4.6088273439,0.0013521777,0,117,346,347,
0.0000646,0.000047,1,134,,,
0.1128540782,0.0023884149,0,134,296,297,
24.4139212579,0.0017768741,0,145,364,365,
9.4348233247,0.0023324462,0,145,224,225,
0.0018600102,0.0001052793,1,113,,,
3.3139454542,0.0019430822,0,113,208,209,
0.0038266136,0.0013633334,1,135,,,
19.2302925207,0.0001619233,1,135,,,
24.9322395552,0.001053351,1,87,,,
0.2680028838,0.0022574987,0,87,252,253,
1.4094963446,0.0018041192,0,147,304,305,
0.9141914065,0.0025041874,0,147,200,201,
39.5788155291,0.0020682786,0,131,362,363,
15.935921869,0.0011662254,1,131,,,
0.0000795,0.0000622,1,111,,,
12.7418176134,0.0020568753,0,111,392,393,
11.9802697272,0.0010618938,1,133,,,
17.1857459934,0.0009702991,1,133,,,
0.0005733249,0.0001070535,1,96,,,
0.2063714637,0.0018035491,0,96,448,449,
1.288054435,0.0014117005,0,101,440,441,
3.5703351292,0.0017941484,0,101,206,207,
37.0467934423,0.0026073289,0,148,198,199,
0.0584820901,0.0022055048,0,148,294,295,
0.0000703,0.0000524,1,196,,,
5.5342768901,0.0026072691,0,196,270,271,
0.03019455,0.0019536939,0,185,262,263,
14.2941488157,0.001839361,0,185,222,223,
0.1449951881,0.0022055125,0,123,276,277,
2.7566932349,0.0016734846,0,123,312,313,
0.032647214,0.0019447518,0,121,442,443,
4.5350011314,0.0008339863,1,121,,,
13.6319316833,0.0015934765,0,195,434,435,
8.9725205936,0.0010412764,1,195,,,
11.5636437674,0.0013591781,0,179,232,233,
18.0919925849,0.0015741996,0,179,216,217,
0.0002722425,0.0000638,1,140,,,
2.7919188925,0.0022696238,0,140,228,229,
0.7116459157,0.00125813,0,132,396,397,
6.4154550523,0.0027108266,0,132,230,231,
0.2654168135,0.0021025028,0,163,236,237,
31.4257432701,0.0013852325,0,163,356,357,
0.0000709,0.0000609,1,209,,,
2.4636356985,0.0015740139,0,209,280,281,
29.6464903957,0.0010135834,1,150,,,
21.7246743378,0.0010955054,1,150,,,
2.0424846616,0.0027100595,0,143,226,227,
26.0407318324,0.0011547813,1,143,,,
12.1081489453,0.0016297048,0,201,288,289,
9.2853381809,0.0010748997,1,201,,,
15.7250867157,0.0021841979,0,177,310,311,
16.620651198,0.0010961418,1,177,,,
6.1966719851,0.0024522469,0,220,234,235,
20.04403897,0.0014819723,0,220,510,511,
32.5264338326,0.0014915644,0,211,302,303,
3.2885533959,0.0019102333,0,211,340,341,
13.2419953303,0.0025419912,0,213,240,241,
0.1036562738,0.0012641575,0,213,454,455,
0.0021970664,0.0013575738,1,208,,,
24.4610753585,0.0001321616,1,208,,,
31.0850792467,0.0017629346,0,226,386,387,
6.4249918837,0.001947128,0,226,284,285,
16.7564821569,0.0015454314,0,214,336,337,
6.8246330356,0.0016392932,0,214,368,369,
3.1969988922,0.0015927011,0,156,306,307,
0.1777264412,0.0019551466,0,156,242,243,
1.6122256365,0.0023893461,0,230,250,251,
13.1205026351,0.001169044,1,230,,,
4.0553831179,0.0017523518,0,239,502,503,
8.4473975918,0.00110381,1,239,,,
8.960002954,0.001206909,1,114,,,
14.6614066041,0.0010671063,1,114,,,
4.5415648123,0.0007178842,1,162,,,
6.0135796581,0.0016823209,0,162,388,389,
0.2088548466,0.0013105331,0,139,308,309,
16.6094207441,0.0009863087,1,139,,,
26.2000872864,0.0017568765,0,240,254,255,
1.631898731,0.0018623891,0,240,384,385,
6.8412008394,0.001790626,0,183,316,317,
17.9805835738,0.001625094,0,183,272,273,
0.0001076619,0.0017563882,1,250,,,
12.1554836408,0.0000958,1,250,,,
11.6221580779,0.0008751599,1,99,,,
38.7239188174,0.0014897034,0,99,266,267,
0.0003096249,0.0000873,1,149,,,
2.7461311844,0.0015913864,0,149,420,421,
25.8197403328,0.0008492815,1,137,,,
5.3279705945,0.0012600831,1,137,,,
18.0762865024,0.001745586,0,200,376,377,
16.4578061781,0.0011138136,1,200,,,
26.0083101472,0.0014690864,0,4,334,335,
0.0189656364,0.0012260112,0,4,358,359,
0.0006357864,0.001488786,1,257,,,
20.077136742,0.0001116824,1,257,,,
0.0061418855,0.0001338904,1,7,,,
5.3024338483,0.0019587293,0,7,330,331,
8.2333945621,0.0009930022,1,199,,,
17.1386264458,0.0025112757,0,199,352,353,
0.0003205069,0.0000755,1,253,,,
1.2314776951,0.0016247914,0,253,338,339,
8.5702234271,0.0009837735,1,126,,,
4.5593778388,0.0011519052,1,126,,,
35.5704557968,0.0014617811,0,202,290,291,
6.6743306834,0.0018476685,0,202,398,399,
6.4770535194,0.0013260264,0,48,342,343,
0.0273356043,0.0014963617,0,48,282,283,
11.546259946,0.001098328,1,217,,,
6.3115241675,0.0012773468,1,217,,,
12.7542054804,0.0008882363,1,279,,,
0.0362883082,0.0013183004,0,279,408,409,
8.1788956168,0.0017610776,0,235,286,287,
14.6396089518,0.0010665057,1,235,,,
19.2123287156,0.0014863785,0,284,348,349,
15.3979345572,0.0011512834,1,284,,,
6.7735393656,0.001288828,1,222,,,
9.7191420736,0.001177584,1,222,,,
0.0006003548,0.0014607618,1,276,,,
15.5363804053,0.0001151712,1,276,,,
22.2207196857,0.0012902757,0,154,314,315,
0.5310225436,0.0018658309,0,154,360,361,
5.3590919132,0.0007643365,1,197,,,
11.4125963701,0.0021417546,0,197,320,321,
13.1826501659,0.001510015,0,175,326,327,
1.7468023441,0.0020496033,0,175,324,325,
0.0000182,0.0000457,1,168,,,
0.5838096434,0.0016084441,0,168,414,415,
0.287893786,0.0014671342,0,77,466,467,
15.4591582014,0.0010963986,1,77,,,
0.0009685252,0.0014900168,1,228,,,
13.2592473492,0.0001377492,1,228,,,
0.4225705418,0.0016410146,0,184,480,481,
9.0754374561,0.0009680923,1,184,,,
12.294002931,0.0011393146,1,238,,,
7.9751002208,0.0012695007,1,238,,,
15.7967116139,0.0010099704,1,248,,,
18.1142124888,0.0009759902,1,248,,,
2.6032173004,0.0020058076,0,224,390,391,
13.0658594335,0.0011284301,1,224,,,
29.6367772686,0.0011331531,1,203,,,
4.0914951545,0.0013846436,0,203,354,355,
0.0007176062,0.001289519,1,292,,,
24.5085016668,0.0000949,1,292,,,
0.1972871274,0.0015981202,0,252,402,403,
19.2728227201,0.0010243044,1,252,,,
9.2875905962,0.0009115589,1,43,,,
0.4214987007,0.0019311864,0,43,332,333,
8.4576129614,0.0009079049,1,295,,,
5.4578697735,0.0020377668,0,295,328,329,
5.8889515892,0.0010850969,1,161,,,
0.1571303298,0.0020020715,0,161,474,475,
0.1639584102,0.001397003,0,297,458,459,
1.9450243447,0.0016890004,0,297,404,405,
14.7617013493,0.0011297778,1,296,,,
13.3419787189,0.0011587028,1,296,,,
0.0527309685,0.0018968437,0,321,366,367,
10.3874532299,0.0009888257,1,321,,,
0.9194679145,0.0018629708,0,269,394,395,
8.3157821748,0.0008325237,1,269,,,
4.1671281829,0.001354786,0,319,424,425,
0.5535132209,0.0015613984,0,319,484,485,
0.008188791,0.0001690303,1,264,,,
0.9190594074,0.0014664441,0,264,370,371,
0.0030820942,0.0001258641,1,236,,,
4.5048177437,0.0015442606,0,236,374,375,
2.2323380132,0.0014040338,0,273,494,495,
9.7671724903,0.001011589,1,273,,,
10.8885496737,0.0014774562,0,229,450,451,
23.2312850908,0.0014169683,0,229,344,345,
16.3632125201,0.001009137,1,278,,,
16.920928368,0.0010007168,1,278,,,
0.0004172284,0.0014161028,1,341,,,
13.349637068,0.0001058817,1,341,,,
14.624280998,0.0009999529,1,173,,,
12.0891200911,0.0010486957,1,173,,,
0.0011185002,0.0014829832,1,286,,,
4.316699791,0.0001881513,1,286,,,
5.5177599844,0.0019271944,0,138,378,379,
18.5522295398,0.0010299164,1,138,,,
7.4236364518,0.002179373,0,271,410,411,
13.1866265333,0.0015481419,0,271,426,427,
22.5248590393,0.0010021574,1,313,,,
15.8854898325,0.0010935819,1,313,,,
0.0072382419,0.0013805574,1,215,,,
14.9139449973,0.0002049107,1,215,,,
32.2749033893,0.0007816791,1,265,,,
9.9929412369,0.0010479038,1,265,,,
1.6206262135,0.0017233087,0,293,444,445,
19.3044082279,0.0009400252,1,293,,,
0.0001113265,0.0000851,1,186,,,
9.4144492882,0.0020679947,0,186,382,383,
6.1179599253,0.0010016358,1,176,,,
14.4523955258,0.0015933329,0,176,456,457,
24.2126520284,0.0017435394,0,328,470,471,
9.8492786922,0.0009761274,1,328,,,
1.8477234978,0.0013964278,0,237,464,465,
22.4010793473,0.0010524472,1,237,,,
15.0060561856,0.0011055066,1,335,,,
14.3895949914,0.0011171612,1,335,,,
32.4915772531,0.0008752844,1,155,,,
14.5604956866,0.0010697883,1,155,,,
31.4076669229,0.0010011984,1,337,,,
10.7482389637,0.0013090154,1,337,,,
0.0018102567,0.0001389748,1,262,,,
13.1903422252,0.0017443365,0,262,436,437,
28.4258333591,0.0016886405,0,350,380,381,
26.9965163844,0.0011604121,1,350,,,
0.011281143,0.0002250101,1,378,,,
2.4405311168,0.0016842541,0,378,400,401,
4.5446922806,0.0016910196,1,363,,,
8.9684185229,0.0014267432,1,363,,,
17.9193883483,0.0012950569,1,251,,,
8.8673799945,0.0015149386,0,251,460,461,
0.0000368,0.0000571,1,234,,,
3.2251727759,0.0017628012,0,234,428,429,
18.2869211817,0.0010534706,1,247,,,
24.6654905813,0.0014500151,0,247,478,479,
1.6116576966,0.0006827969,1,310,,,
10.3728480011,0.0019504215,0,310,416,417,
2.8835630816,0.0018865128,0,189,438,439,
4.1206275572,0.0010682423,1,189,,,
18.5510364051,0.0013487226,0,330,506,507,
4.275074064,0.001471038,0,330,462,463,
11.5369171625,0.0008323276,1,212,,,
4.4680964131,0.0010550817,1,212,,,
28.5157590083,0.0014092186,0,277,430,431,
24.9812765958,0.0013912365,0,277,422,423,
14.7923017594,0.0011245115,1,381,,,
6.0672872283,0.0014051549,1,381,,,
8.6244060117,0.0008388594,1,316,,,
7.8608761349,0.0014619361,0,316,452,453,
19.1608710165,0.0014145358,0,325,412,413,
18.9618554805,0.0011200475,1,325,,,
22.9716517568,0.0010636592,1,151,,,
1.012369735,0.0014100496,0,151,486,487,
14.427719936,0.0010726741,1,283,,,
27.0957291461,0.0009163091,1,283,,,
0.0348680872,0.0015500161,0,352,446,447,
12.1953286695,0.0017446864,0,352,472,473,
0.0007750237,0.0014130007,1,404,,,
9.8734471555,0.0001330007,1,404,,,
10.0393662611,0.0011769343,1,299,,,
7.6681833164,0.0012589418,1,299,,,
3.5464613732,0.00169497,0,391,432,433,
10.8618217665,0.0011984902,1,391,,,
0.0005481538,0.0012068046,1,164,,,
1.4377022415,0.0001686341,1,164,,,
10.8740387544,0.001160257,1,259,,,
8.08818947,0.0012493643,1,259,,,
0.000097,0.0013908823,1,399,,,
12.5965341734,0.0000733,1,399,,,
4.4420532492,0.0011959946,1,332,,,
22.2122928928,0.0007997915,1,332,,,
0.001227004,0.0015454562,1,353,,,
7.3662349523,0.0001755726,1,353,,,
7.671065849,0.0013807995,1,387,,,
10.1095985823,0.0012887274,1,387,,,
0.0000295,0.0014090055,1,398,,,
8.8333501324,0.0000602,1,398,,,
12.5122211625,0.0012706733,1,416,,,
11.4842876758,0.0012981997,1,416,,,
4.9332398203,0.0013046465,1,206,,,
9.860549781,0.0010972375,1,206,,,
7.3055257722,0.0012576521,1,377,,,
5.0119006049,0.0013818878,1,377,,,
11.4874352565,0.0014243871,1,392,,,
11.1512893922,0.0014350021,1,392,,,
13.9587054089,0.0009812004,1,194,,,
7.4311916983,0.0011486941,1,194,,,
0.3125224865,0.0016238999,0,204,468,469,
26.4640278761,0.0012964563,1,204,,,
14.4298060378,0.0015395681,0,360,500,501,
22.5518779859,0.0009828095,1,360,,,
12.025618166,0.0010598659,1,410,,,
5.7464709606,0.0012747571,1,410,,,
13.9234645692,0.0013934619,1,193,,,
16.3109474466,0.0013394057,1,193,,,
13.4011106679,0.0011674721,1,340,,,
19.0882277514,0.0010686618,1,340,,,
19.8470377246,0.001123876,1,403,,,
22.2961688847,0.0010916534,1,403,,,
3.3731500665,0.0010931617,1,231,,,
12.6329073165,0.0007858099,1,231,,,
0.0010185821,0.0015913258,1,365,,,
10.2171502228,0.0001590104,1,365,,,
15.1200098328,0.0010722068,1,324,,,
16.7577462099,0.0010449913,1,324,,,
2.3990090193,0.0013077692,1,385,,,
8.7849135593,0.0009453763,1,385,,,
21.5180741191,0.0011377907,1,395,,,
25.4394862892,0.0010911543,1,395,,,
17.3059773787,0.0011118946,1,368,,,
26.4221715424,0.0010002776,1,368,,,
11.6752348761,0.0011895497,1,300,,,
21.1722958977,0.0010250783,1,300,,,
18.5623716939,0.0012700642,1,442,,,
24.1401472128,0.0011893209,1,442,,,
0.0002091483,0.0000915,1,366,,,
0.2459000701,0.0017430997,0,366,490,491,
3.767602098,0.001443488,1,411,,,
8.3954808854,0.0011814574,1,411,,,
6.8958203961,0.0014327657,0,323,508,509,
27.3210946767,0.0015952769,1,323,,,
11.2735334531,0.0013308441,1,166,,,
8.6980793973,0.0014199935,1,166,,,
0.0015147295,0.0014482619,1,389,,,
16.2261523194,0.0001423564,1,389,,,
5.4831903856,0.0014442163,0,304,482,483,
9.2491149638,0.0009768493,1,304,,,
5.9261032741,0.0012227162,1,480,,,
17.0692295306,0.0009385653,1,480,,,
19.6161612353,0.0012543124,1,333,,,
32.5345399009,0.0011052819,1,333,,,
27.6416752774,0.001010762,1,407,,,
18.1971247929,0.00112212,1,407,,,
10.0000051143,0.0015641885,0,170,492,493,
19.1293140153,0.0011582086,1,170,,,
9.2840070524,0.0013082653,1,471,,,
8.5984361966,0.0013335976,1,471,,,
19.363615959,0.0010822457,1,488,,,
10.0000076574,0.0012766516,1,488,,,
12.8237721757,0.001004471,1,338,,,
8.3255748586,0.0011190198,1,338,,,
18.9019523825,0.0010256454,1,152,,,
10.2074561564,0.0011964499,1,152,,,
0.0004161094,0.0017143013,1,165,,,
9.8937335626,0.000138054,1,165,,,
39.3140998898,0.0011333625,1,444,,,
31.4067448869,0.0011988095,1,444,,,
16.6548635366,0.0012919829,1,242,,,
13.4585920183,0.0013626745,1,242,,,
0.0002341319,0.0011656734,1,129,,,
6.0819966369,0.0000918,1,129,,,
0.0937999742,0.0013291003,1,394,,,
18.0767726041,0.0003567206,1,394,,,
0.0115858523,0.0014177575,1,474,,,
3.8208204586,0.0003326939,1,474,,,
6.8126258689,0.0012038419,1,227,,,
12.5848823844,0.0010326087,1,227,,,
