Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
14.5897903618,0.00190811,0,62,116,117,
19.4803271311,0.0032862917,0,62,102,103,
0.0003883456,0.0000676,1,101,,,
8.2396188344,0.0032862119,0,101,140,141,
13.1579335958,0.0011830237,0,70,122,123,
0.4444670422,0.0017479101,0,70,144,145,
9.7725317409,0.0010334475,1,83,,,
8.6824681142,0.0010644601,1,83,,,
1.3896745795,0.0021151418,0,42,240,241,
2.5926825168,0.0020518848,0,42,174,175,
24.673843336,0.0012762584,0,84,394,395,
0.3830334965,0.0012718671,0,84,376,377,
0.0850158033,0.0018963257,0,49,164,165,
10.6261061364,0.0012998877,0,49,278,279,
0.0001401307,0.0000582,1,94,,,
3.7774194398,0.0019418078,0,94,374,375,
0.006572694,0.0001448941,1,100,,,
0.2883903166,0.0019068966,0,100,172,173,
6.7556998708,0.0021124387,0,73,254,255,
3.3396661504,0.0013701803,0,73,282,283,
0.1125128285,0.0026307552,0,39,146,147,
0.0740541547,0.001307944,0,39,378,379,
0.0033417653,0.0011796857,1,104,,,
9.1844097005,0.0001629287,1,104,,,
12.7532170291,0.0009929273,1,81,,,
15.5727111896,0.0012905846,0,81,296,297,
5.4439593983,0.0009085877,1,69,,,
3.2668687781,0.001032316,1,69,,,
0.1155767017,0.0022185485,0,92,150,151,
7.560376953,0.0008115,1,92,,,
9.2554958277,0.0028379217,0,65,152,153,
5.9086005531,0.0021528147,0,65,162,163,
1.817269533,0.0012284929,0,63,370,371,
0.1127734571,0.0028294448,0,63,156,157,
15.2137706789,0.001653144,0,96,220,221,
1.4540984279,0.0010791341,0,96,490,491,
11.7574871055,0.0019699781,0,33,238,239,
0.8592806823,0.0016438857,0,33,210,211,
9.9527681547,0.0007692397,1,36,,,
14.4026566313,0.0027005865,0,36,158,159,
8.2987645609,0.0025410964,0,103,148,149,
7.3750925138,0.0024382775,0,103,176,177,
14.7511447334,0.0011752738,0,87,192,193,
11.0530319789,0.001457047,0,87,320,321,
6.6093066573,0.0014207654,0,105,336,337,
16.36535532,0.0012167798,0,105,168,169,
9.0074957072,0.0019346181,0,120,246,247,
0.7447153725,0.0020503418,0,120,270,271,
0.0281256429,0.0017034803,0,140,178,179,
0.1699907218,0.0021150539,0,140,224,225,
15.2348328174,0.0017078186,0,128,222,223,
1.1588875263,0.0016542317,0,128,280,281,
0.0011719623,0.0000982,1,130,,,
2.7690853187,0.0028376689,0,130,154,155,
6.2753844595,0.0023733703,0,153,194,195,
1.330400401,0.0018862704,0,153,272,273,
9.4929192083,0.0025210501,0,133,214,215,
0.6374137628,0.0016267067,0,133,160,161,
6.2675817168,0.002098693,0,139,184,185,
13.3045988198,0.0019925669,0,139,180,181,
5.5447099547,0.0007077389,1,157,,,
4.9291652477,0.0015422013,0,157,314,315,
2.9063819413,0.0020495165,0,131,166,167,
8.7351829541,0.0009084528,1,131,,,
9.8618512263,0.0016670056,0,112,190,191,
11.196562735,0.0011322401,0,112,406,407,
2.3635447047,0.001936924,0,162,196,197,
8.1537319762,0.0009110249,1,162,,,
0.0000315,0.0012165498,1,145,,,
6.5880863242,0.0000569,1,145,,,
0.0028374991,0.0001343391,1,32,,,
0.9437914464,0.0017900843,0,32,232,233,
8.8537598709,0.0014274152,0,117,198,199,
1.3432392797,0.0014625787,0,117,264,265,
27.3099413502,0.0010126969,1,109,,,
0.0492460178,0.0019034802,0,109,226,227,
1.1550296049,0.0013108151,0,141,186,187,
14.0879431446,0.0022167365,0,141,242,243,
9.4636829156,0.0008975667,1,148,,,
9.0685448327,0.0015568334,0,148,200,201,
0.4974442185,0.0018820919,0,159,212,213,
11.3496012274,0.0008888352,1,159,,,
9.6044151522,0.0012040662,0,78,414,415,
3.0852677147,0.0016312459,0,78,386,387,
3.7525855497,0.0016493469,0,158,204,205,
1.5959538338,0.0015282166,0,158,206,207,
0.3578155309,0.0011317072,0,176,402,403,
6.0433949739,0.000817756,1,176,,,
0.00128094,0.0001099854,1,98,,,
7.8511582563,0.0014446295,0,98,234,235,
0.0864250604,0.0012480637,0,164,298,299,
0.5943527842,0.0012783715,0,164,428,429,
0.065538375,0.0011534573,1,142,,,
8.4551198473,0.0003422516,1,142,,,
10.5836806323,0.0021449138,0,154,276,277,
4.6556400358,0.0013035239,0,154,260,261,
16.5558365121,0.0013817578,0,166,294,295,
6.461605698,0.0015470838,0,166,308,309,
5.7519716107,0.0011496024,0,172,208,209,
8.6166761269,0.0010068891,1,172,,,
11.0534153121,0.00129005,0,179,202,203,
12.166358614,0.0010515598,1,179,,,
0.0004837535,0.0012885343,1,200,,,
5.4257955563,0.0001252092,1,200,,,
14.9893936393,0.00156777,0,184,412,413,
4.5854005884,0.0007041724,1,184,,,
0.5027627421,0.001409363,0,185,300,301,
7.2261703268,0.0007751614,1,185,,,
0.0210307261,0.0011291957,1,198,,,
2.921209009,0.0003289214,1,198,,,
10.6727258009,0.0013302387,0,137,228,229,
1.7847885958,0.0011518379,0,137,436,437,
2.4904537768,0.0012589628,0,180,470,471,
0.1066739046,0.0015685136,0,180,288,289,
5.7028481816,0.0022694015,0,156,216,217,
0.3665722709,0.0014033358,0,156,286,287,
9.4002458091,0.0017529822,0,214,218,219,
4.7475108451,0.0016858033,0,214,256,257,
4.8721870476,0.0011789363,0,216,244,245,
13.6846030514,0.0014563287,0,216,330,331,
3.9425572796,0.0011579992,0,134,318,319,
9.1578103779,0.001337993,0,134,484,485,
0.0030047073,0.0001309065,1,150,,,
3.0282261624,0.0017067068,0,150,390,391,
12.5717790817,0.0012981245,0,149,302,303,
3.8378844337,0.0018389479,0,149,266,267,
5.6214075723,0.0006823169,1,175,,,
0.0553171267,0.0018434963,0,175,284,285,
3.4608075416,0.0011026766,1,210,,,
7.8688915386,0.0008979747,1,210,,,
7.8887956167,0.0009030643,1,91,,,
3.3298461136,0.0011203799,1,91,,,
9.9217865906,0.001041377,1,171,,,
7.9341311377,0.0015885647,0,171,384,385,
8.3763636122,0.0010585323,1,189,,,
6.46378207,0.0011293962,1,189,,,
0.106888102,0.0020701358,0,82,274,275,
11.6020089887,0.0010523055,1,82,,,
8.8639863682,0.0017093855,0,136,248,249,
3.8304851826,0.0012148295,0,136,450,451,
3.5139399999,0.0011476092,0,108,292,293,
3.2537765169,0.0019181388,0,108,250,251,
0.2215883798,0.0020964317,0,177,262,263,
9.271356325,0.0009807672,1,177,,,
3.8381729012,0.0009212748,1,218,,,
4.9548670013,0.0008642956,1,218,,,
22.3607899317,0.0012949526,1,146,,,
3.9885119548,0.0016116737,0,146,372,373,
8.8890370026,0.0014310283,0,238,358,359,
9.2604764899,0.0011343881,1,238,,,
0.8159136885,0.0011443216,0,241,434,435,
6.2696454645,0.0016867079,0,241,252,253,
2.3689652574,0.0015634895,0,251,346,347,
10.2882118588,0.0008356131,1,251,,,
14.760035692,0.0018728842,0,118,418,419,
8.2439799636,0.0012321862,0,118,304,305,
2.0088735807,0.0006225607,1,217,,,
0.6258154831,0.0016284627,0,217,268,269,
0.0026466912,0.0001275103,1,80,,,
1.6744444536,0.0020997257,0,80,344,345,
7.2975518492,0.0009722195,1,195,,,
6.4372935461,0.0010031891,1,195,,,
4.5189518091,0.0020207236,0,242,322,323,
3.9201977697,0.0007924661,1,242,,,
15.3194817265,0.0010245945,1,173,,,
1.3379521313,0.0011836897,0,173,408,409,
0.3221603961,0.0011863912,0,225,442,443,
8.9245380896,0.0015627117,0,225,324,325,
0.2579482523,0.0011004527,0,257,312,313,
1.391489757,0.0013490284,0,257,326,327,
17.4262026328,0.0014863385,0,147,426,427,
1.7523990103,0.0016172608,0,147,364,365,
5.5366277908,0.0011381936,0,155,476,477,
1.085122045,0.0016513989,0,155,328,329,
4.1554742563,0.0016966184,0,236,464,465,
14.1031441257,0.0014232336,0,236,510,511,
10.0000264215,0.0015542617,0,194,338,339,
2.5633365832,0.0016924153,0,194,316,317,
8.4383411052,0.0010188099,1,113,,,
11.179265751,0.0009496293,1,113,,,
12.4425758879,0.0009280093,1,151,,,
3.3698631292,0.0014855871,0,151,350,351,
6.8965119257,0.0011249259,1,119,,,
14.1792609572,0.0009394375,1,119,,,
11.9628554645,0.0014301318,0,227,334,335,
1.8224363425,0.0013628716,0,227,432,433,
6.6886270946,0.0012364865,0,215,362,363,
9.1285659575,0.000832759,1,215,,,
0.3913780107,0.0012236154,0,213,466,467,
2.0152042985,0.0011521974,0,213,290,291,
11.0078211913,0.0008262009,1,289,,,
7.2637603836,0.000916686,1,289,,,
14.906662893,0.0008365111,1,240,,,
11.0688424317,0.0009011379,1,240,,,
0.0027588623,0.001377621,1,196,,,
6.8927790786,0.0001948559,1,196,,,
0.0066624189,0.0012825617,1,125,,,
5.1246825982,0.0002435396,1,125,,,
10.2393576681,0.0009422499,1,190,,,
9.9326727289,0.0009494405,1,190,,,
19.2951740266,0.0009956832,1,206,,,
0.3410571337,0.0011338087,0,206,508,509,
0.1091189925,0.0012749226,1,224,,,
14.9859306745,0.0003724243,1,224,,,
0.002602278,0.0012274263,1,255,,,
4.3138434452,0.0001923613,1,255,,,
10.4470530518,0.0008835376,1,46,,,
1.9675866004,0.0012494109,0,46,332,333,
5.4758784648,0.0009209135,1,197,,,
3.970444548,0.001361562,0,197,438,439,
7.3322761466,0.0009645678,1,58,,,
17.2684116562,0.0007786268,1,58,,,
4.2129170715,0.0008986397,1,268,,,
8.2014568068,0.0007607791,1,268,,,
1.4639539669,0.0011765062,0,161,388,389,
8.2234353263,0.0011609563,0,161,472,473,
3.7911241447,0.0008849945,1,277,,,
1.072129159,0.0015496515,0,277,392,393,
3.2891637389,0.0008970664,1,220,,,
3.9402567234,0.0008574619,1,220,,,
2.8945402796,0.0012371414,0,143,342,343,
10.1255776932,0.0009415729,1,143,,,
2.3509711276,0.0015379642,0,262,340,341,
11.3750863924,0.0015248379,0,262,352,353,
0.00000533,0.0000301,1,267,,,
3.1150883779,0.0015626797,0,267,410,411,
7.8958346123,0.0011965853,0,269,404,405,
4.4503784274,0.0007858768,1,269,,,
2.1912548686,0.0015524192,0,273,420,421,
3.5821729856,0.0007589234,1,273,,,
0.0190420021,0.0002872809,1,219,,,
0.292099411,0.0014462082,0,219,354,355,
0.8732636673,0.0011077347,0,307,348,349,
4.1522528438,0.0007287643,1,307,,,
0.0008362919,0.0000872,1,284,,,
1.8421529423,0.0014296065,0,284,360,361,
4.4246195514,0.0007627347,1,144,,,
2.6700139674,0.0012921598,0,144,488,489,
5.6435284793,0.0012572075,1,276,,,
9.9999993382,0.0010896691,1,276,,,
0.9359130225,0.0012797546,0,322,468,469,
7.9846851795,0.0010314968,1,322,,,
9.9418271154,0.0008820902,1,320,,,
6.3031255926,0.0009885316,1,320,,,
1.8620129111,0.0015040279,0,259,482,483,
1.3028713964,0.0016719157,0,259,478,479,
0.8751155874,0.0014219717,0,252,356,357,
9.6859758129,0.0008393404,1,252,,,
7.2600819893,0.0008231614,1,332,,,
6.2263254045,0.0008553865,1,332,,,
12.0393195155,0.0009512935,1,281,,,
2.4918216629,0.0012671067,0,281,446,447,
0.0002830148,0.0001090454,1,323,,,
1.1448140503,0.0015240034,0,323,382,383,
1.371606044,0.0012802466,1,331,,,
7.1515871444,0.0008472282,1,331,,,
0.4452327076,0.0011935177,0,346,506,507,
14.6879322873,0.0009392364,1,346,,,
0.0111840387,0.0014192907,1,248,,,
5.4900337429,0.0003015277,1,248,,,
1.3830498126,0.0013439719,0,335,492,493,
2.4459800517,0.0006568447,1,335,,,
5.4985126442,0.0010475706,1,286,,,
15.9670994107,0.0008024872,1,286,,,
6.6581519664,0.0013704271,0,271,416,417,
10.788314355,0.0010492261,1,271,,,
11.8956975349,0.0012983962,0,93,456,457,
1.9055339892,0.0012199681,0,93,462,463,
11.8138455491,0.0015864077,0,67,458,459,
0.3577953729,0.001128878,0,67,398,399,
8.1173713175,0.0007962409,1,132,,,
3.0741946801,0.0010415069,0,132,502,503,
15.5577955546,0.0012114703,1,247,,,
14.5819010279,0.00123125,1,247,,,
7.038651266,0.001788356,0,115,396,397,
10.7194965109,0.0009908783,1,115,,,
8.5233183889,0.0007750895,1,111,,,
1.1229849115,0.0011090857,0,111,504,505,
15.2911695921,0.0008365263,1,121,,,
4.8230002123,0.0011162475,1,121,,,
2.1591108159,0.0011828201,0,95,424,425,
3.0318822458,0.0015101874,0,95,430,431,
3.0459817118,0.001130332,1,353,,,
2.5745529205,0.0011788604,1,353,,,
13.4421596797,0.0011809031,1,233,,,
11.5606491764,0.0012262696,1,233,,,
0.1911594045,0.0014015579,0,183,444,445,
11.1718405081,0.0010285951,1,183,,,
12.6724323501,0.0008528586,1,314,,,
9.0395732999,0.0009280151,1,314,,,
10.5856335523,0.0010367903,1,223,,,
2.6574697863,0.0014901907,0,223,494,495,
2.1186960523,0.0013414365,0,317,422,423,
4.7948927554,0.0009609754,1,317,,,
0.0031451106,0.001273632,1,110,,,
14.353587995,0.0001549576,1,110,,,
18.6538415884,0.0011980264,1,374,,,
7.2509549665,0.0014891236,0,374,452,453,
4.1417167514,0.0008474998,1,369,,,
3.8440974846,0.0008634478,1,369,,,
12.3918443584,0.0008978421,1,99,,,
13.0413569647,0.000886448,1,99,,,
6.230100603,0.0008833514,1,186,,,
7.9628496329,0.0008307878,1,186,,,
1.2138958753,0.0010346939,1,326,,,
4.5441479103,0.000743865,1,326,,,
0.00000153,0.0011322085,1,165,,,
6.8271041545,0.0000246,1,165,,,
5.4954164066,0.0009702138,1,265,,,
11.1092415631,0.0008136666,1,265,,,
6.2241013612,0.0014874124,0,325,500,501,
0.943377523,0.0006603915,1,325,,,
2.1656310262,0.0007058456,1,204,,,
0.2448459211,0.0014787201,0,204,460,461,
0.0033653846,0.001198704,1,182,,,
4.4359988283,0.0001989403,1,182,,,
4.9791205479,0.0010815896,1,364,,,
7.0155849691,0.0009927381,1,364,,,
10.5137542214,0.0016069739,0,254,440,441,
10.7349303462,0.0011844473,1,254,,,
8.8574186183,0.0013834658,0,328,496,497,
6.120517113,0.0008920314,1,328,,,
4.1090706903,0.0010441566,1,392,,,
5.1277831286,0.0009879139,1,392,,,
6.6355772313,0.000909044,1,380,,,
7.4368004681,0.0008835031,1,380,,,
0.0005858937,0.0014851577,1,270,,,
12.3048888137,0.0001233695,1,270,,,
9.11691643,0.0010061136,1,191,,,
12.528814958,0.0009292478,1,191,,,
0.1369205341,0.0012923303,0,381,448,449,
9.6574769819,0.0009604769,1,381,,,
1.9055697578,0.0011007226,0,285,474,475,
20.4446305239,0.0009575569,1,285,,,
8.3546257437,0.0009518752,1,250,,,
19.7219638255,0.0007679345,1,250,,,
6.9264950846,0.0008336146,1,211,,,
4.8829094265,0.0009097541,1,211,,,
7.5412236608,0.0009659325,1,309,,,
4.6163041176,0.0010920276,1,309,,,
3.059636122,0.0013400248,1,418,,,
7.4195769016,0.0010738299,1,418,,,
7.2601581865,0.0009190219,1,266,,,
8.6941908727,0.000878527,1,266,,,
8.450511938,0.0011501527,1,386,,,
17.2916306808,0.0009616505,1,386,,,
11.3178406564,0.0009500985,1,351,,,
10.4036229551,0.0009703164,1,351,,,
6.2294691857,0.001078323,1,430,,,
15.2102994886,0.0008626352,1,430,,,
1.846712081,0.0010397512,1,239,,,
6.0650110431,0.0007723628,1,239,,,
11.5696789841,0.0010810158,1,397,,,
8.3385949395,0.0011732462,1,397,,,
6.4926206148,0.0008108715,1,97,,,
7.8426643457,0.0007734658,1,97,,,
6.1989499979,0.0010592783,1,366,,,
11.9534258724,0.0008989106,1,366,,,
7.5946433858,0.0012403565,1,368,,,
9.8500987361,0.0011622866,1,368,,,
7.7379775817,0.0012087114,0,413,486,487,
9.3057844356,0.0010207765,1,413,,,
16.2480093672,0.0008364565,1,367,,,
7.903274632,0.0010015938,1,367,,,
6.6895184569,0.0009584248,1,274,,,
9.7562539347,0.0015203533,0,274,480,481,
11.3421505141,0.000956317,1,288,,,
14.6591273943,0.0008969097,1,288,,,
2.0383083899,0.0011313653,1,340,,,
10.4124135123,0.000752545,1,340,,,
16.3191036967,0.0008981798,1,212,,,
10.3893012254,0.0010055201,1,212,,,
3.8198068903,0.0009538736,1,315,,,
7.9149665828,0.0007950399,1,315,,,
14.4892792272,0.0007546461,1,432,,,
7.0446702636,0.0009037324,1,432,,,
1.693503489,0.0009412597,1,272,,,
3.7551085657,0.000771348,1,272,,,
2.5618337014,0.0014967743,0,345,498,499,
7.3142195693,0.0009473439,1,345,,,
6.4285364639,0.0011946307,1,465,,,
8.7089765591,0.0011073118,1,465,,,
18.0381643417,0.0010806711,1,344,,,
12.0751107238,0.0011947274,1,344,,,
2.6419270076,0.001136893,1,221,,,
7.943315557,0.0008633747,1,221,,,
0.0018803506,0.0012036895,1,460,,,
2.7720060298,0.0001942565,1,460,,,
7.060707357,0.0010562844,1,337,,,
13.8898915905,0.0008919042,1,337,,,
8.1039568053,0.0007974348,1,135,,,
6.6612745546,0.0008374909,1,135,,,
6.7776727899,0.0011456019,1,360,,,
21.1724330672,0.0008617101,1,360,,,
14.236248122,0.0011060114,1,391,,,
12.0957940482,0.0011519932,1,391,,,
4.5847971547,0.0011049432,1,420,,,
7.2006428806,0.0009870228,1,420,,,
14.5141565543,0.0011094882,1,478,,,
12.2134653084,0.0011584063,1,478,,,
1.3815122314,0.0013177143,1,410,,,
7.2865302208,0.0008695203,1,410,,,
7.6430157365,0.0007266221,1,371,,,
4.1729049521,0.0008453084,1,371,,,
11.6021715932,0.0008299552,1,377,,,
10.5008984226,0.0008509085,1,377,,,
13.0136832393,0.0008921672,1,356,,,
11.6796322463,0.0009166194,1,356,,,
10.5237137183,0.0008583133,1,301,,,
10.4308315953,0.0008602177,1,301,,,
0.0007175796,0.001421813,1,275,,,
10.4538205287,0.000129417,1,275,,,
