Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
3.4166319766,0.0011446241,0,42,460,461,
6.5606165354,0.0009132535,1,42,,,
1.10463666,0.0013739702,0,268,434,435,
7.9345273132,0.0016461655,0,268,406,407,
5.7900330108,0.0012371492,0,236,372,373,
9.2616292277,0.0009716878,1,236,,,
9.7545836268,0.0008160254,1,293,,,
2.443583527,0.0010988093,0,293,510,511,
11.5360608269,0.0007956191,1,285,,,
5.1022467045,0.0009756167,1,285,,,
5.266471037,0.0016263297,0,283,398,399,
3.1059269963,0.0008295094,1,283,,,
7.3288943069,0.0008974591,1,275,,,
9.7124998432,0.000836453,1,275,,,
12.2612331601,0.0011046423,0,200,354,355,
6.9942757535,0.0007814948,1,200,,,
0.0019361882,0.0001413415,1,205,,,
0.2705045694,0.0014125554,0,205,352,353,
2.8142467717,0.0005892342,1,167,,,
7.1796195436,0.001100714,0,167,502,503,
2.8410601491,0.001250317,0,349,432,433,
2.1820666096,0.000827771,1,349,,,
0.0001163269,0.0011039269,1,346,,,
3.3893573604,0.0000845,1,346,,,
8.7559503623,0.0017350563,0,204,408,409,
6.8886851014,0.0008803538,1,204,,,
6.081368651,0.0007253078,1,203,,,
4.7555868966,0.000771297,1,203,,,
3.017916311,0.0012921137,0,305,410,411,
4.0587485515,0.0008938006,1,305,,,
0.0168779705,0.0002244459,1,66,,,
0.5395912309,0.0012575686,0,66,390,391,
7.3251091444,0.000754794,1,151,,,
4.7156809939,0.0008426473,1,151,,,
0.1675756304,0.0015806288,0,271,420,421,
5.1601880654,0.000769914,1,271,,,
0.0836564266,0.0010689979,1,81,,,
5.1947460209,0.000380812,1,81,,,
2.8614773349,0.0007523883,1,229,,,
2.5657747208,0.0007731878,1,229,,,
3.7576824947,0.0009627031,1,336,,,
4.677680702,0.000911412,1,336,,,
9.0076035177,0.000855976,1,128,,,
0.1825208383,0.0010351747,0,128,400,401,
10.2425750317,0.000843092,1,290,,,
4.8787412568,0.0010148464,1,290,,,
0.014879561,0.0009912759,1,230,,,
1.6826700561,0.0003039781,1,230,,,
4.0176691345,0.0008552703,1,87,,,
6.2133247648,0.000766948,1,87,,,
4.2679581958,0.0006613471,1,292,,,
1.7714053254,0.0012389068,0,292,456,457,
3.328453455,0.0010466512,1,309,,,
6.0925306067,0.0008998356,1,309,,,
5.957802502,0.0007257098,1,234,,,
2.0551450319,0.0009469431,1,234,,,
3.7069789447,0.0012893093,0,278,468,469,
3.8523819401,0.0009262398,1,278,,,
6.525555106,0.0008879615,1,363,,,
3.8665040529,0.0010120894,1,363,,,
3.8466576913,0.0007589672,1,160,,,
7.6302044765,0.0015760707,0,160,428,429,
13.1676567616,0.0008302959,1,276,,,
6.1927081791,0.0010026281,1,276,,,
1.5616927506,0.0011018095,0,148,426,427,
5.3487107634,0.0007549006,1,148,,,
4.6814612091,0.001021381,1,342,,,
3.0505043543,0.0013999093,0,342,474,475,
6.7774860291,0.0007674541,1,375,,,
5.7103828319,0.0008010382,1,375,,,
8.6078016428,0.000925891,1,265,,,
6.4723011526,0.0009943018,1,265,,,
3.2162249893,0.0007769628,1,323,,,
3.5469319562,0.0007581823,1,323,,,
1.0350814882,0.0013860379,0,335,464,465,
7.7692123429,0.001081054,1,335,,,
0.0455199185,0.001152987,0,356,438,439,
3.3982537707,0.0014514139,0,356,454,455,
4.2433645133,0.0009546699,1,360,,,
3.4838838077,0.0010029168,1,360,,,
3.3249932774,0.0009153979,1,296,,,
3.8728443711,0.0012307267,0,296,508,509,
0.9420493531,0.0007865004,1,302,,,
1.0547233603,0.0007645972,1,302,,,
2.3738235289,0.0014934595,0,287,490,491,
2.3046985263,0.0007175477,1,287,,,
0.0390568739,0.0010672032,1,267,,,
4.4224520415,0.0003271566,1,267,,,
3.1914925765,0.000684339,1,366,,,
0.7352275294,0.001499555,0,366,436,437,
5.7505708822,0.0008281407,1,157,,,
0.5061781892,0.0010675405,0,157,498,499,
7.2678946391,0.0008684704,1,312,,,
5.3029742423,0.0009396742,1,312,,,
7.3327257517,0.0008243585,1,396,,,
6.6272366206,0.0008454722,1,396,,,
2.9703030693,0.0013560442,0,393,476,477,
7.5964329355,0.0009907837,1,393,,,
6.1075643939,0.0019105493,0,308,442,443,
2.3162913453,0.0007783277,1,308,,,
1.4861105612,0.000996609,1,352,,,
2.2912023078,0.0008943793,1,352,,,
3.1333371307,0.0007910964,1,334,,,
0.7369914336,0.0012236061,0,334,482,483,
0.9810383698,0.0013377343,0,421,484,485,
7.6055677075,0.0008589827,1,421,,,
2.9859169549,0.0009225724,1,408,,,
4.771302287,0.0008205605,1,408,,,
10.5069888378,0.0007853353,1,141,,,
4.1879543657,0.0009883805,1,141,,,
5.5557384758,0.0017345286,0,430,486,487,
5.0877580485,0.0010324244,1,430,,,
3.2678921155,0.0008802878,1,226,,,
4.7886148283,0.0008000905,1,226,,,
7.4583755863,0.0008575122,1,213,,,
6.623135385,0.0008833554,1,213,,,
0.0057190133,0.0012693186,1,242,,,
3.5884655557,0.0002536143,1,242,,,
6.3729945278,0.0008109033,1,317,,,
2.3584162055,0.0010396804,1,317,,,
6.5973847629,0.0007838636,1,150,,,
5.8878320313,0.0008064818,1,150,,,
1.3997280326,0.0007535763,1,409,,,
0.0800416966,0.0013312923,0,409,458,459,
9.863187788,0.0008374363,1,383,,,
2.2554933804,0.001026148,0,383,478,479,
3.9484471828,0.0010371256,1,455,,,
4.9628462951,0.0009795018,1,455,,,
2.8155167911,0.0008865065,1,332,,,
3.3664547704,0.0008477705,1,332,,,
5.281424364,0.0009583646,1,232,,,
5.823948566,0.0009352208,1,232,,,
7.1296787046,0.0010130384,1,406,,,
5.400130742,0.0010859062,1,406,,,
6.2372189141,0.0008772186,1,195,,,
4.7984482874,0.0009366565,1,195,,,
1.889877103,0.0010229962,1,388,,,
2.7938895814,0.0009277482,1,388,,,
2.3086170494,0.0008941909,1,251,,,
2.2312654831,0.0009018419,1,251,,,
3.2593431572,0.0008045539,1,181,,,
6.9632072489,0.0006654805,1,181,,,
2.5500739179,0.0011297813,1,399,,,
4.4201326131,0.0009846316,1,399,,,
7.7005214125,0.0009950485,1,428,,,
6.0057586575,0.0010588448,1,428,,,
6.7032537496,0.0007491561,1,457,,,
5.035325775,0.0008047052,1,457,,,
0.1101403934,0.0011090745,1,122,,,
8.0192642988,0.0003796765,1,122,,,
7.8035437211,0.0008245506,1,435,,,
3.3939868824,0.001015343,1,435,,,
4.359463435,0.0011819638,0,436,494,495,
5.028250438,0.0007878511,1,436,,,
0.7425735743,0.00146194,0,442,506,507,
4.4050691063,0.0011368973,1,442,,,
0.0542940656,0.0010981368,0,241,500,501,
7.2188045315,0.0007980526,1,241,,,
3.1602510648,0.0012408618,0,416,492,493,
7.385398553,0.0010042104,1,416,,,
