Segment Length:,Segment Radius:,Terminal:,Parent:,Branch1:,Branch2:,Total Segments:
3.9742916331,0.0013102386,0,169,430,431,
30.817007331,0.001382526,0,169,228,229,
0.0040248328,0.0014351757,1,44,,,
24.9280821991,0.0001617781,1,44,,,
2.1258647128,0.00157921,0,63,394,395,
4.478072565,0.0007814885,1,63,,,
0.0002504506,0.0015098726,1,163,,,
16.6261654171,0.0000941,1,163,,,
10.1001338006,0.0018001396,0,190,246,247,
10.667613098,0.0009893656,1,190,,,
23.4098658894,0.0017006845,0,176,226,227,
0.2131144904,0.0014157911,0,176,444,445,
0.0000386,0.0000409,1,115,,,
3.4403949407,0.0014793597,0,115,470,471,
38.3304130432,0.0013767616,0,108,328,329,
18.9801915085,0.0011560791,0,108,242,243,
7.4603111166,0.0013511145,0,149,256,257,
0.0222847444,0.001901453,0,149,292,293,
17.362302944,0.0015963956,0,119,476,477,
2.9211427929,0.0014215713,0,119,350,351,
26.7494843773,0.0014672826,0,45,232,233,
32.4705080281,0.0010968027,1,45,,,
22.5594826072,0.0011450713,1,192,,,
1.5166990531,0.0014836238,0,192,286,287,
38.5216114697,0.0009389711,1,125,,,
22.6860013427,0.0010718619,1,125,,,
0.0030492388,0.0001515274,1,210,,,
5.672214006,0.0016990714,0,210,236,237,
0.0007221097,0.0013815566,1,201,,,
18.5235305864,0.0001091663,1,201,,,
2.2202943582,0.0018215879,0,195,290,291,
12.2704733038,0.0008618118,1,195,,,
0.0002541057,0.0000839,1,220,,,
2.9701315489,0.0014668234,0,220,326,327,
0.001896523,0.0001172732,1,151,,,
8.4627901733,0.0017358039,0,151,384,385,
14.58417698,0.0012232492,1,227,,,
9.9026176298,0.0013475594,1,227,,,
12.492119456,0.0010909554,0,118,262,263,
1.2337502836,0.001241001,0,118,306,307,
13.3120795678,0.0015058993,0,174,310,311,
10.7662324361,0.0016536998,0,174,318,319,
0.0000154,0.0011559988,1,215,,,
15.9821585001,0.0000362,1,215,,,
0.0031718638,0.0001799719,1,87,,,
0.975619231,0.0016384682,0,87,454,455,
16.3796492568,0.0016154716,0,208,392,393,
8.6575687953,0.0010121834,1,208,,,
9.9999977093,0.0013007997,0,184,500,501,
3.5402990664,0.0020130021,0,184,360,361,
0.0000593,0.0011930296,1,162,,,
5.7266298651,0.0000677,1,162,,,
13.7537569297,0.0016076796,0,126,362,363,
0.2117432456,0.0016698033,0,126,374,375,
21.8112760631,0.001786307,0,112,400,401,
24.2699856855,0.0012241146,1,112,,,
2.4437876505,0.001205407,1,216,,,
14.3931129603,0.0007737683,1,216,,,
6.1907779419,0.0011698878,0,83,504,505,
13.0176072681,0.0016661842,0,83,364,365,
0.0129282512,0.0010262184,1,104,,,
2.3401201809,0.0002797791,1,104,,,
0.0018940363,0.0010851785,1,238,,,
1.8880220113,0.0001931286,1,238,,,
0.1789256687,0.0012772647,0,139,494,495,
6.7341145801,0.0019531691,0,139,332,333,
0.3077886465,0.0022214619,0,101,322,323,
10.9655466925,0.0009374493,1,101,,,
1.3695936973,0.0014044214,0,193,466,467,
8.8709781208,0.0010076258,1,193,,,
21.6644492152,0.0011252147,1,113,,,
23.1844718079,0.0014009826,0,113,316,317,
0.0005467563,0.0013690208,1,198,,,
12.9227360868,0.0001104129,1,198,,,
11.088427595,0.0012100161,0,157,298,299,
0.3007884019,0.001683937,0,157,314,315,
13.1650584122,0.0015605139,0,120,348,349,
0.1180949729,0.0016959984,0,120,346,347,
6.4788061301,0.0011279987,1,152,,,
10.0000049296,0.0010120042,1,152,,,
7.549770282,0.0010727124,1,140,,,
1.9757749286,0.001583372,0,140,282,283,
7.6976012421,0.0012809191,1,281,,,
13.6567826071,0.0011098735,1,281,,,
0.0000138,0.0013091916,1,99,,,
6.5177610063,0.00005,1,99,,,
11.3973424865,0.000983476,1,223,,,
1.5751536408,0.0012427991,0,223,396,397,
12.2626295471,0.001347037,0,122,352,353,
19.6469800565,0.0018527057,0,122,308,309,
2.4098109721,0.0017204173,0,230,436,437,
9.2822637367,0.0008131058,1,230,,,
26.5417236889,0.0017397274,0,217,420,421,
11.1697772483,0.0009973731,1,217,,,
0.2108176776,0.0020506004,0,168,320,321,
8.4174306034,0.0015631201,0,168,312,313,
4.5213842493,0.001581813,0,154,340,341,
18.3947969701,0.0013386857,1,154,,,
0.0012090439,0.0012072077,1,274,,,
4.5483128853,0.0001541452,1,274,,,
8.2663429961,0.0009072726,1,158,,,
25.4558065604,0.0015330194,0,158,442,443,
0.0000629,0.0000627,1,182,,,
6.2789404138,0.0023108717,0,182,356,357,
0.0002537227,0.0000736,1,197,,,
3.95014214,0.0018007066,0,197,414,415,
21.0104857778,0.0008219935,1,239,,,
8.1987543356,0.001040017,1,239,,,
2.6441231398,0.0007586119,1,289,,,
7.2064360249,0.0017704833,0,289,376,377,
12.611764737,0.0011517518,1,240,,,
13.5814995372,0.0011306181,1,240,,,
17.2358794274,0.0009982883,1,295,,,
22.3706156437,0.001334958,0,295,354,355,
7.3103471022,0.0014375582,0,275,450,451,
16.6086146753,0.0010763467,1,275,,,
0.0004726028,0.0013994042,1,271,,,
5.6693847422,0.000133716,1,271,,,
0.0011276311,0.0001121149,1,241,,,
1.1798871509,0.0016529078,0,241,330,331,
28.9469881658,0.0010768783,1,294,,,
13.7449583803,0.0018756363,0,294,358,359,
18.111326796,0.0019236468,0,266,446,447,
0.526331883,0.0013764814,0,266,428,429,
6.4799286296,0.0011068761,1,175,,,
13.4674671749,0.0009218709,1,175,,,
7.9471084861,0.0010121093,1,233,,,
4.030416235,0.0011993398,1,233,,,
0.0004776001,0.0013762294,1,214,,,
31.7955043322,0.0000857,1,214,,,
0.9011464952,0.0014240381,0,319,390,391,
7.6770695642,0.0010360612,1,319,,,
29.7976561606,0.0013717854,0,265,334,335,
3.4202662692,0.0015778946,0,265,426,427,
0.0021537676,0.0013700487,1,332,,,
21.4314920303,0.0001371743,1,332,,,
0.0011604308,0.0001066715,1,185,,,
2.6138578281,0.0015009629,0,185,482,483,
0.5045234013,0.0017203633,0,194,410,411,
9.1821646835,0.001728374,0,194,342,343,
10.1608866559,0.0011541736,1,296,,,
7.6009118688,0.0012410453,1,296,,,
18.6061815252,0.0015708425,0,339,418,419,
11.5347843007,0.0009302526,1,339,,,
14.7560634367,0.0010302411,1,147,,,
13.9284759248,0.0010452149,1,147,,,
3.563271044,0.0007060875,1,277,,,
1.6607556403,0.0016174194,0,277,388,389,
6.3944285694,0.0009531645,1,276,,,
3.2659882431,0.0013595186,0,276,488,489,
0.0084548351,0.0012275442,0,219,492,493,
11.0613309508,0.0008865024,1,219,,,
4.0476130806,0.0011468551,1,288,,,
12.4639407196,0.0008657539,1,288,,,
0.0025233504,0.0013320103,1,313,,,
10.2837144315,0.0001667111,1,313,,,
10.5068195839,0.0021700636,0,303,434,435,
4.1500717658,0.00106869,1,303,,,
13.7340624214,0.0009469186,1,321,,,
14.9566096694,0.0017315766,0,321,416,417,
11.6553740088,0.0017049972,0,249,370,371,
13.8777725863,0.0013071204,0,249,424,425,
14.1579536484,0.0014031366,0,252,398,399,
11.2026397164,0.0009776481,1,252,,,
18.6480860209,0.0010784482,1,259,,,
0.0641993939,0.0014135659,0,259,380,381,
19.1383082492,0.0011409403,1,179,,,
9.2940910418,0.0013667437,1,179,,,
0.0045176413,0.0012251514,1,177,,,
9.4569737813,0.0001811255,1,177,,,
9.4530884553,0.0015166246,0,360,448,449,
8.2674137856,0.0009851086,1,360,,,
24.709612439,0.001377361,1,73,,,
7.9437665945,0.0015759218,0,73,412,413,
5.6780867736,0.0012125599,0,253,408,409,
4.7404695129,0.0013152621,0,253,490,491,
7.9804550745,0.0015654312,0,309,478,479,
6.7833402377,0.0010406741,1,309,,,
8.1689645762,0.0009974219,1,64,,,
8.7602744697,0.000980147,1,64,,,
17.2149823758,0.001084592,1,365,,,
19.0321784357,0.0010577205,1,365,,,
0.3860748392,0.0015688123,0,173,402,403,
10.7170999629,0.0009487903,1,173,,,
13.4911900376,0.0011687586,1,235,,,
0.6408367638,0.0014410544,0,235,440,441,
13.1875808148,0.0009484,1,160,,,
18.1807970899,0.0008752449,1,160,,,
2.2183382209,0.0012439873,0,347,508,509,
0.2775965822,0.0012071468,0,347,502,503,
9.804727564,0.0010356514,1,330,,,
7.1607424806,0.0011202965,1,330,,,
4.8109692829,0.0013412481,1,246,,,
11.1270046132,0.0010876088,1,246,,,
25.7814269445,0.001163927,1,204,,,
20.7799102958,0.0012284049,1,204,,,
7.7897959962,0.0009627711,1,287,,,
9.3328479613,0.0009202398,1,287,,,
4.0292199611,0.0011614108,1,362,,,
9.020242484,0.0009494816,1,362,,,
0.0000748,0.0000643,1,254,,,
3.694897782,0.0017861316,0,254,438,439,
19.5356501491,0.0013888982,0,382,498,499,
9.2901456395,0.0009188356,1,382,,,
0.001816785,0.0001451926,1,128,,,
1.694591659,0.0016372321,0,128,456,457,
3.6833934614,0.0011031985,1,186,,,
4.226386445,0.001065917,1,186,,,
11.0597928655,0.0008761189,1,374,,,
7.7049295296,0.0009589757,1,374,,,
0.8475060345,0.0015910176,0,338,462,463,
10.6288493823,0.0008615834,1,338,,,
8.3125835059,0.0012085415,1,373,,,
9.1511125292,0.0011798508,1,373,,,
4.7434969792,0.0015645605,0,305,422,423,
11.2875607711,0.0011070033,1,305,,,
13.8918860094,0.0010353122,1,359,,,
4.6396671894,0.0015213728,0,359,472,473,
0.1214701119,0.0003735924,1,342,,,
6.3637323395,0.0015533646,0,342,474,475,
0.0083009305,0.0002378011,1,292,,,
2.1783786342,0.0017349104,0,292,452,453,
12.391188839,0.0011689296,1,414,,,
11.0771826328,0.0012021517,1,414,,,
0.0066465873,0.0013016852,1,361,,,
9.7854271438,0.0002101409,1,361,,,
32.4922863445,0.00140156,0,333,486,487,
14.931572403,0.0009154848,1,333,,,
21.8158462837,0.0009558691,1,323,,,
11.545023558,0.0011207087,1,323,,,
21.6859470219,0.000953608,1,200,,,
15.9253602447,0.0010301303,1,200,,,
33.114851216,0.0012343669,1,89,,,
29.6869197153,0.0012685532,1,89,,,
0.3871301744,0.001690964,0,356,464,465,
11.4265615609,0.0015961889,1,356,,,
21.1161465377,0.001011961,1,290,,,
5.414931964,0.0015207756,0,290,496,497,
16.4145178768,0.0012385889,1,401,,,
8.6049327287,0.0014556178,1,401,,,
14.8552282258,0.0009513571,1,385,,,
5.6793137097,0.0012098721,1,385,,,
0.0304351727,0.0015209461,1,301,,,
15.9589799737,0.0003178385,1,301,,,
16.4817144849,0.0011042202,1,211,,,
20.9222643589,0.0010402892,1,211,,,
9.1012183706,0.0017655694,0,322,460,461,
8.6951995263,0.0009961075,1,322,,,
8.5267121003,0.0011670397,1,370,,,
9.6557692204,0.001131317,1,370,,,
12.7748094199,0.0010859105,1,314,,,
12.4464384341,0.001093003,1,314,,,
5.701369212,0.0013470389,1,421,,,
6.9632292236,0.0012813632,1,421,,,
8.5051143757,0.0011480947,1,245,,,
4.7825859034,0.0013258124,1,245,,,
5.7277589816,0.0013447185,1,405,,,
11.8251831791,0.0011218262,1,405,,,
5.3254180338,0.0009870772,1,164,,,
4.2395567809,0.0010449835,1,164,,,
0.0358451385,0.0015198996,0,446,468,469,
9.0962025513,0.0011086094,1,446,,,
30.9858024321,0.0014204327,0,410,480,481,
12.910617932,0.0009092208,1,410,,,
4.5568313407,0.0012768958,1,434,,,
4.4277564331,0.0012861015,1,434,,,
12.5285760694,0.0010014196,1,268,,,
7.9463335564,0.0011221472,1,268,,,
14.3145612642,0.001049207,1,460,,,
7.2814981463,0.0012423687,1,460,,,
37.423158328,0.0008497943,1,213,,,
6.4578472301,0.0013184904,1,213,,,
20.8386978685,0.0011130706,1,417,,,
15.9008476281,0.0011909274,1,417,,,
7.9862776118,0.0011693415,1,419,,,
7.5714155229,0.0011850405,1,419,,,
18.5710405519,0.0013944798,0,218,506,507,
10.5995266593,0.0009687328,1,218,,,
5.3663892184,0.0012259747,1,376,,,
7.0609397108,0.0011446862,1,376,,,
0.0258302817,0.0014097006,1,462,,,
14.4867829941,0.0002896785,1,462,,,
14.0497279028,0.0011210579,1,337,,,
12.5290691055,0.0011536267,1,337,,,
2.1394542453,0.0011562295,1,34,,,
22.442550467,0.0006424684,1,34,,,
0.0012413487,0.0014001045,1,426,,,
16.970033537,0.0001294831,1,426,,,
4.4348022679,0.0011149645,1,349,,,
9.0172789147,0.0009337073,1,349,,,
17.4658876098,0.0009551103,1,375,,,
12.6176510851,0.0010359924,1,375,,,
8.9961749501,0.0010075836,1,350,,,
18.4514939083,0.0008419527,1,350,,,
23.0199112663,0.0009571016,1,264,,,
21.0550760942,0.0009786891,1,264,,,
14.0196319144,0.0013099555,0,437,510,511,
14.1410848205,0.0009536356,1,437,,,
0.0066398112,0.0013829291,1,402,,,
9.2688951676,0.0002262465,1,402,,,
3.7918490632,0.0010929106,1,248,,,
10.0000002082,0.0008576249,1,248,,,
7.3144174291,0.0009614586,1,389,,,
11.1971415238,0.0008643681,1,389,,,
5.4380403137,0.0009493599,1,258,,,
9.945251505,0.000816371,1,258,,,
0.0027878826,0.0013907304,1,476,,,
8.2795847929,0.0001883907,1,476,,,
3.5946170397,0.0010908642,1,388,,,
16.3020557148,0.0007475208,1,388,,,
5.4613643946,0.0010571257,1,496,,,
9.4612465325,0.0009214353,1,496,,,
